"","subject","trial","sector","length","animal","questions_sector_1","questions_sector_2","questions_biggersmaller","posteriors_new_1","posteriors_new_2","posteriors_new_3","posteriors_new_4","answers_old","t_question","t_response","response","prevTrial","prevSubject","isNewSector","isNewSubject","secId","animal1","animal2","animal3","animal4","animal5"
"1171",17,1,3,6,1,3,1,1,0.104755784061697,0.240268086669115,0.236044803525523,0.418931325743665,1,1295177.25165629,1295178.67212501,2,4,17,TRUE,FALSE,56,2,2,0,1,1
"1172",18,1,1,1,4,2,3,1,0.42590027700831,0.251731301939058,0.291089566020314,0.0312788550323176,1,1578684.31451601,1578685.97511351,2,4,18,TRUE,FALSE,56,0,0,0,1,0
"1173",19,1,3,1,2,3,1,2,0.259308707906839,0.115413143450527,0.21376650348613,0.411511645156505,1,1631892.74432675,1631893.51634696,1,1,19,TRUE,FALSE,56,0,1,0,0,0
"1174",20,1,3,4,4,2,3,1,0.42590027700831,0.251731301939058,0.291089566020314,0.0312788550323176,2,3204037.22897047,3204038.84434422,1,3,20,TRUE,FALSE,56,0,0,1,3,0
"1175",21,1,2,1,5,1,3,2,0.246354214436394,0.343666880675044,0.205814913326607,0.204163991561955,2,3793784.75665417,3793786.33352106,1,5,21,TRUE,FALSE,56,0,0,0,0,1
"1176",22,1,3,1,5,4,2,2,0.246354214436394,0.343666880675044,0.205814913326607,0.204163991561955,1,3808181.42087593,3808182.40417201,2,5,22,TRUE,FALSE,56,0,0,0,0,1
"1177",1,1,1,2,5,2,4,1,0.246354214436394,0.343666880675044,0.205814913326607,0.204163991561955,1,430505.259412368,430506.96798609,2,6,1,TRUE,FALSE,57,0,0,0,1,1
"1178",3,1,2,2,4,3,4,1,0.42590027700831,0.251731301939058,0.291089566020314,0.0312788550323176,1,862171.775003319,862173.40287065,2,1,3,TRUE,FALSE,57,0,0,0,1,1
"1179",4,1,3,1,3,2,4,1,0.2625,0.241785714285714,0.436428571428571,0.0592857142857143,1,2323055.85225593,2323057.80367523,1,4,4,TRUE,FALSE,57,0,0,1,0,0
"1180",5,1,4,3,5,1,4,2,0.246354214436394,0.343666880675044,0.205814913326607,0.204163991561955,2,2399344.35077521,2399345.93304587,1,3,5,TRUE,FALSE,57,0,1,0,1,1
"1181",6,1,1,1,5,4,3,2,0.246354214436394,0.343666880675044,0.205814913326607,0.204163991561955,1,2403883.11005733,2403884.81800642,2,4,6,TRUE,FALSE,57,0,0,0,0,1
"1182",7,1,1,6,1,1,4,1,0.104755784061697,0.240268086669115,0.236044803525523,0.418931325743665,2,1338666.07700701,1338667.81232455,1,4,7,TRUE,FALSE,57,4,0,1,0,1
"1183",8,1,1,3,5,1,2,2,0.246354214436394,0.343666880675044,0.205814913326607,0.204163991561955,2,1333600.17576351,1333601.08162821,1,2,8,TRUE,FALSE,57,0,0,0,2,1
"1184",9,1,2,4,4,2,1,2,0.42590027700831,0.251731301939058,0.291089566020314,0.0312788550323176,2,1568773.00551521,1568773.94726976,2,3,9,TRUE,FALSE,57,1,0,0,1,2
"1185",10,1,4,1,2,4,3,1,0.259308707906839,0.115413143450527,0.21376650348613,0.411511645156505,2,86355.230091993,86356.648917907,2,3,10,TRUE,FALSE,57,0,1,0,0,0
"1186",11,1,2,2,4,1,4,2,0.42590027700831,0.251731301939058,0.291089566020314,0.0312788550323176,2,91769.394956461,91770.903864415,1,6,11,TRUE,FALSE,57,0,0,0,1,1
"1187",12,1,2,1,4,2,4,1,0.42590027700831,0.251731301939058,0.291089566020314,0.0312788550323176,1,524763.937137375,524765.305018097,2,1,12,TRUE,FALSE,57,0,0,0,1,0
"1188",13,1,1,6,4,3,2,2,0.42590027700831,0.251731301939058,0.291089566020314,0.0312788550323176,2,605995.263289257,605996.389677931,2,2,13,TRUE,FALSE,57,0,3,2,1,0
"1189",14,1,2,4,5,1,3,2,0.246354214436394,0.343666880675044,0.205814913326607,0.204163991561955,1,600300.25125806,600301.492056329,1,2,14,TRUE,FALSE,57,1,1,0,1,1
"1190",15,1,2,1,1,4,3,2,0.104755784061697,0.240268086669115,0.236044803525523,0.418931325743665,1,784193.32459355,784194.743880114,2,3,15,TRUE,FALSE,57,1,0,0,0,0
"1191",16,1,3,6,2,3,4,1,0.259308707906839,0.115413143450527,0.21376650348613,0.411511645156505,2,790030.250413314,790031.809297194,2,6,16,TRUE,FALSE,57,1,3,0,0,2
"1192",17,1,1,1,5,2,3,2,0.246354214436394,0.343666880675044,0.205814913326607,0.204163991561955,2,1295177.25165629,1295178.67212501,2,6,17,TRUE,FALSE,57,0,0,0,0,1
"1193",18,1,4,4,5,3,4,1,0.246354214436394,0.343666880675044,0.205814913326607,0.204163991561955,2,1578684.31451601,1578685.97511351,2,1,18,TRUE,FALSE,57,2,1,0,0,1
"1194",19,1,2,2,3,3,2,1,0.2625,0.241785714285714,0.436428571428571,0.0592857142857143,1,1631892.74432675,1631893.51634696,1,1,19,TRUE,FALSE,57,0,0,1,0,1
"1195",20,1,2,3,1,2,4,2,0.104755784061697,0.240268086669115,0.236044803525523,0.418931325743665,2,3204037.22897047,3204038.84434422,1,4,20,TRUE,FALSE,57,2,0,0,1,0
"1196",21,1,2,3,1,3,2,2,0.104755784061697,0.240268086669115,0.236044803525523,0.418931325743665,1,3793784.75665417,3793786.33352106,1,1,21,TRUE,FALSE,57,1,0,0,1,1
"1197",22,1,3,2,4,4,1,2,0.42590027700831,0.251731301939058,0.291089566020314,0.0312788550323176,1,3808181.42087593,3808182.40417201,2,1,22,TRUE,FALSE,57,1,0,0,1,0
"1198",1,1,3,5,4,3,1,2,0.42590027700831,0.251731301939058,0.291089566020314,0.0312788550323176,1,430505.259412368,430506.96798609,2,2,1,TRUE,FALSE,58,1,1,0,2,1
"1199",3,1,2,2,5,1,4,1,0.246354214436394,0.343666880675044,0.205814913326607,0.204163991561955,1,862171.775003319,862173.40287065,2,2,3,TRUE,FALSE,58,0,0,0,0,2
"1200",4,1,4,6,1,2,1,1,0.104755784061697,0.240268086669115,0.236044803525523,0.418931325743665,1,2323055.85225593,2323057.80367523,1,1,4,TRUE,FALSE,58,3,1,0,2,0
"1201",5,1,1,3,4,1,3,1,0.42590027700831,0.251731301939058,0.291089566020314,0.0312788550323176,1,2399344.35077521,2399345.93304587,1,3,5,TRUE,FALSE,58,0,1,0,2,0
"1202",6,1,3,5,1,1,2,1,0.104755784061697,0.240268086669115,0.236044803525523,0.418931325743665,1,2403883.11005733,2403884.81800642,2,1,6,TRUE,FALSE,58,1,0,1,3,0
"1203",7,1,2,1,5,3,2,1,0.246354214436394,0.343666880675044,0.205814913326607,0.204163991561955,2,1338666.07700701,1338667.81232455,1,6,7,TRUE,FALSE,58,0,0,0,0,1
"1204",8,1,3,2,1,4,2,1,0.104755784061697,0.240268086669115,0.236044803525523,0.418931325743665,2,1333600.17576351,1333601.08162821,1,3,8,TRUE,FALSE,58,1,0,1,0,0
"1205",9,1,3,2,5,2,1,2,0.246354214436394,0.343666880675044,0.205814913326607,0.204163991561955,1,1568773.00551521,1568773.94726976,2,4,9,TRUE,FALSE,58,0,1,0,0,1
"1206",10,1,1,2,5,4,3,1,0.246354214436394,0.343666880675044,0.205814913326607,0.204163991561955,1,86355.230091993,86356.648917907,2,1,10,TRUE,FALSE,58,0,1,0,0,1
"1207",11,1,1,2,4,3,1,1,0.42590027700831,0.251731301939058,0.291089566020314,0.0312788550323176,1,91769.394956461,91770.903864415,1,2,11,TRUE,FALSE,58,1,0,0,1,0
"1208",12,1,2,5,1,2,1,2,0.104755784061697,0.240268086669115,0.236044803525523,0.418931325743665,2,524763.937137375,524765.305018097,2,1,12,TRUE,FALSE,58,2,0,0,1,2
"1209",13,1,4,3,5,1,2,1,0.246354214436394,0.343666880675044,0.205814913326607,0.204163991561955,1,605995.263289257,605996.389677931,2,6,13,TRUE,FALSE,58,0,2,0,0,1
"1210",14,1,3,1,4,4,3,1,0.42590027700831,0.251731301939058,0.291089566020314,0.0312788550323176,2,600300.25125806,600301.492056329,1,4,14,TRUE,FALSE,58,0,0,0,1,0
"1211",15,1,2,1,1,2,4,1,0.104755784061697,0.240268086669115,0.236044803525523,0.418931325743665,1,784193.32459355,784194.743880114,2,1,15,TRUE,FALSE,58,1,0,0,0,0
"1212",16,1,4,5,5,3,2,1,0.246354214436394,0.343666880675044,0.205814913326607,0.204163991561955,2,790030.250413314,790031.809297194,2,6,16,TRUE,FALSE,58,0,2,0,0,3
"1213",17,1,3,1,4,3,1,1,0.42590027700831,0.251731301939058,0.291089566020314,0.0312788550323176,2,1295177.25165629,1295178.67212501,2,1,17,TRUE,FALSE,58,0,0,0,1,0
"1214",18,1,3,2,4,4,1,2,0.42590027700831,0.251731301939058,0.291089566020314,0.0312788550323176,1,1578684.31451601,1578685.97511351,2,4,18,TRUE,FALSE,58,1,0,0,1,0
"1215",19,1,1,2,3,3,4,1,0.2625,0.241785714285714,0.436428571428571,0.0592857142857143,1,1631892.74432675,1631893.51634696,1,2,19,TRUE,FALSE,58,0,0,2,0,0
"1216",20,1,1,4,4,3,1,1,0.42590027700831,0.251731301939058,0.291089566020314,0.0312788550323176,2,3204037.22897047,3204038.84434422,1,3,20,TRUE,FALSE,58,0,1,0,2,1
"1217",21,1,1,3,1,4,1,1,0.104755784061697,0.240268086669115,0.236044803525523,0.418931325743665,1,3793784.75665417,3793786.33352106,1,3,21,TRUE,FALSE,58,1,0,0,0,2
"1218",22,1,4,6,5,1,2,1,0.246354214436394,0.343666880675044,0.205814913326607,0.204163991561955,2,3808181.42087593,3808182.40417201,2,2,22,TRUE,FALSE,58,3,1,0,0,2
"1219",1,1,2,2,4,3,1,2,0.42590027700831,0.251731301939058,0.291089566020314,0.0312788550323176,2,430505.259412368,430506.96798609,2,5,1,TRUE,FALSE,59,1,0,0,1,0
"1220",3,1,1,2,5,2,3,2,0.246354214436394,0.343666880675044,0.205814913326607,0.204163991561955,2,862171.775003319,862173.40287065,2,2,3,TRUE,FALSE,59,1,0,0,0,1
"1221",4,1,2,2,3,3,1,2,0.2625,0.241785714285714,0.436428571428571,0.0592857142857143,2,2323055.85225593,2323057.80367523,1,6,4,TRUE,FALSE,59,0,0,1,0,1
"1222",5,1,3,5,5,2,1,2,0.246354214436394,0.343666880675044,0.205814913326607,0.204163991561955,2,2399344.35077521,2399345.93304587,1,3,5,TRUE,FALSE,59,1,0,1,0,3
"1223",6,1,3,6,5,2,4,2,0.246354214436394,0.343666880675044,0.205814913326607,0.204163991561955,2,2403883.11005733,2403884.81800642,2,5,6,TRUE,FALSE,59,1,1,0,3,1
"1224",7,1,2,1,4,3,2,1,0.42590027700831,0.251731301939058,0.291089566020314,0.0312788550323176,2,1338666.07700701,1338667.81232455,1,1,7,TRUE,FALSE,59,0,0,0,1,0
"1225",8,1,2,1,1,2,1,2,0.104755784061697,0.240268086669115,0.236044803525523,0.418931325743665,1,1333600.17576351,1333601.08162821,1,2,8,TRUE,FALSE,59,1,0,0,0,0
"1226",9,1,1,1,4,2,1,1,0.42590027700831,0.251731301939058,0.291089566020314,0.0312788550323176,2,1568773.00551521,1568773.94726976,2,2,9,TRUE,FALSE,59,0,0,0,1,0
"1227",10,1,3,5,5,3,2,1,0.246354214436394,0.343666880675044,0.205814913326607,0.204163991561955,2,86355.230091993,86356.648917907,2,2,10,TRUE,FALSE,59,2,0,0,1,2
"1228",11,1,3,3,1,1,2,2,0.104755784061697,0.240268086669115,0.236044803525523,0.418931325743665,1,91769.394956461,91770.903864415,1,2,11,TRUE,FALSE,59,1,0,0,1,1
"1229",12,1,4,2,1,2,1,1,0.104755784061697,0.240268086669115,0.236044803525523,0.418931325743665,1,524763.937137375,524765.305018097,2,5,12,TRUE,FALSE,59,1,1,0,0,0
"1230",13,1,1,1,4,2,3,1,0.42590027700831,0.251731301939058,0.291089566020314,0.0312788550323176,1,605995.263289257,605996.389677931,2,3,13,TRUE,FALSE,59,0,0,0,1,0
"1231",14,1,2,3,4,4,2,2,0.42590027700831,0.251731301939058,0.291089566020314,0.0312788550323176,1,600300.25125806,600301.492056329,1,1,14,TRUE,FALSE,59,2,0,0,1,0
"1232",15,1,4,5,5,3,4,2,0.246354214436394,0.343666880675044,0.205814913326607,0.204163991561955,1,784193.32459355,784194.743880114,2,1,15,TRUE,FALSE,59,3,1,0,0,1
"1233",16,1,2,4,5,4,2,2,0.246354214436394,0.343666880675044,0.205814913326607,0.204163991561955,2,790030.250413314,790031.809297194,2,5,16,TRUE,FALSE,59,2,0,0,0,2
"1234",17,1,3,2,2,2,4,2,0.259308707906839,0.115413143450527,0.21376650348613,0.411511645156505,1,1295177.25165629,1295178.67212501,2,1,17,TRUE,FALSE,59,1,1,0,0,0
"1235",18,1,3,2,4,3,1,2,0.42590027700831,0.251731301939058,0.291089566020314,0.0312788550323176,1,1578684.31451601,1578685.97511351,2,2,18,TRUE,FALSE,59,0,0,0,2,0
"1236",19,1,2,2,4,3,2,1,0.42590027700831,0.251731301939058,0.291089566020314,0.0312788550323176,1,1631892.74432675,1631893.51634696,1,2,19,TRUE,FALSE,59,1,0,0,1,0
"1237",20,1,1,4,2,4,3,1,0.259308707906839,0.115413143450527,0.21376650348613,0.411511645156505,2,3204037.22897047,3204038.84434422,1,4,20,TRUE,FALSE,59,1,1,0,1,1
"1238",21,1,3,3,4,4,2,2,0.42590027700831,0.251731301939058,0.291089566020314,0.0312788550323176,1,3793784.75665417,3793786.33352106,1,3,21,TRUE,FALSE,59,0,1,1,1,0
"1239",22,1,4,1,1,1,4,2,0.104755784061697,0.240268086669115,0.236044803525523,0.418931325743665,2,3808181.42087593,3808182.40417201,2,6,22,TRUE,FALSE,59,1,0,0,0,0
"1240",1,1,3,2,1,3,4,1,0.104755784061697,0.240268086669115,0.236044803525523,0.418931325743665,2,430505.259412368,430506.96798609,2,2,1,TRUE,FALSE,60,1,1,0,0,0
"1241",3,1,2,4,1,4,2,1,0.104755784061697,0.240268086669115,0.236044803525523,0.418931325743665,2,862171.775003319,862173.40287065,2,2,3,TRUE,FALSE,60,1,0,2,0,1
"1242",4,1,2,1,1,1,2,2,0.104755784061697,0.240268086669115,0.236044803525523,0.418931325743665,2,2323055.85225593,2323057.80367523,1,2,4,TRUE,FALSE,60,1,0,0,0,0
"1243",5,1,2,1,5,3,2,2,0.246354214436394,0.343666880675044,0.205814913326607,0.204163991561955,1,2399344.35077521,2399345.93304587,1,5,5,TRUE,FALSE,60,0,0,0,0,1
"1244",6,1,3,2,1,1,4,1,0.104755784061697,0.240268086669115,0.236044803525523,0.418931325743665,1,2403883.11005733,2403884.81800642,2,6,6,TRUE,FALSE,60,1,0,0,1,0
"1245",7,1,4,1,1,2,3,2,0.104755784061697,0.240268086669115,0.236044803525523,0.418931325743665,2,1338666.07700701,1338667.81232455,1,1,7,TRUE,FALSE,60,1,0,0,0,0
"1246",8,1,1,2,5,2,3,2,0.246354214436394,0.343666880675044,0.205814913326607,0.204163991561955,2,1333600.17576351,1333601.08162821,1,1,8,TRUE,FALSE,60,0,0,0,1,1
"1247",9,1,1,4,4,4,1,1,0.42590027700831,0.251731301939058,0.291089566020314,0.0312788550323176,2,1568773.00551521,1568773.94726976,2,1,9,TRUE,FALSE,60,0,1,0,1,2
"1248",10,1,1,4,4,2,4,1,0.42590027700831,0.251731301939058,0.291089566020314,0.0312788550323176,1,86355.230091993,86356.648917907,2,5,10,TRUE,FALSE,60,1,0,0,2,1
"1249",11,1,2,3,5,1,3,2,0.246354214436394,0.343666880675044,0.205814913326607,0.204163991561955,1,91769.394956461,91770.903864415,1,3,11,TRUE,FALSE,60,0,1,1,0,1
"1250",12,1,3,1,1,1,3,1,0.104755784061697,0.240268086669115,0.236044803525523,0.418931325743665,1,524763.937137375,524765.305018097,2,2,12,TRUE,FALSE,60,1,0,0,0,0
"1251",13,1,1,5,4,3,2,1,0.42590027700831,0.251731301939058,0.291089566020314,0.0312788550323176,2,605995.263289257,605996.389677931,2,1,13,TRUE,FALSE,60,1,0,0,2,2
"1252",14,1,2,5,4,4,1,1,0.42590027700831,0.251731301939058,0.291089566020314,0.0312788550323176,1,600300.25125806,600301.492056329,1,3,14,TRUE,FALSE,60,3,0,0,1,1
"1253",15,1,1,6,4,2,3,1,0.42590027700831,0.251731301939058,0.291089566020314,0.0312788550323176,2,784193.32459355,784194.743880114,2,5,15,TRUE,FALSE,60,1,0,0,4,1
"1254",16,1,4,1,1,2,1,1,0.104755784061697,0.240268086669115,0.236044803525523,0.418931325743665,2,790030.250413314,790031.809297194,2,4,16,TRUE,FALSE,60,1,0,0,0,0
"1255",17,1,2,3,4,1,3,2,0.42590027700831,0.251731301939058,0.291089566020314,0.0312788550323176,2,1295177.25165629,1295178.67212501,2,2,17,TRUE,FALSE,60,0,0,0,1,2
"1256",18,1,4,3,1,4,2,2,0.104755784061697,0.240268086669115,0.236044803525523,0.418931325743665,2,1578684.31451601,1578685.97511351,2,2,18,TRUE,FALSE,60,2,0,0,0,1
"1257",19,1,3,1,2,3,2,1,0.259308707906839,0.115413143450527,0.21376650348613,0.411511645156505,2,1631892.74432675,1631893.51634696,1,2,19,TRUE,FALSE,60,0,1,0,0,0
"1258",20,1,4,4,1,3,2,1,0.104755784061697,0.240268086669115,0.236044803525523,0.418931325743665,1,3204037.22897047,3204038.84434422,1,4,20,TRUE,FALSE,60,3,0,0,1,0
"1259",21,1,4,6,5,3,4,1,0.246354214436394,0.343666880675044,0.205814913326607,0.204163991561955,2,3793784.75665417,3793786.33352106,1,3,21,TRUE,FALSE,60,3,0,0,0,3
"1260",22,1,2,2,1,4,1,1,0.104755784061697,0.240268086669115,0.236044803525523,0.418931325743665,1,3808181.42087593,3808182.40417201,2,1,22,TRUE,FALSE,60,1,0,0,0,1
"1261",1,1,4,4,5,2,3,2,0.246354214436394,0.343666880675044,0.205814913326607,0.204163991561955,2,430505.259412368,430506.96798609,2,2,1,TRUE,FALSE,61,3,0,0,0,1
"1262",3,1,1,2,5,1,2,2,0.246354214436394,0.343666880675044,0.205814913326607,0.204163991561955,1,862171.775003319,862173.40287065,2,4,3,TRUE,FALSE,61,0,0,1,0,1
"1263",4,1,3,3,1,4,2,1,0.104755784061697,0.240268086669115,0.236044803525523,0.418931325743665,2,2323055.85225593,2323057.80367523,1,1,4,TRUE,FALSE,61,2,0,0,1,0
"1264",5,1,3,1,4,1,3,2,0.42590027700831,0.251731301939058,0.291089566020314,0.0312788550323176,2,2399344.35077521,2399345.93304587,1,1,5,TRUE,FALSE,61,0,0,0,1,0
"1265",6,1,2,2,5,2,3,1,0.246354214436394,0.343666880675044,0.205814913326607,0.204163991561955,2,2403883.11005733,2403884.81800642,2,2,6,TRUE,FALSE,61,0,1,0,0,1
"1266",7,1,1,6,2,2,1,1,0.259308707906839,0.115413143450527,0.21376650348613,0.411511645156505,2,1338666.07700701,1338667.81232455,1,1,7,TRUE,FALSE,61,0,1,0,4,1
"1267",8,1,4,6,1,2,3,2,0.104755784061697,0.240268086669115,0.236044803525523,0.418931325743665,2,1333600.17576351,1333601.08162821,1,2,8,TRUE,FALSE,61,6,0,0,0,0
"1268",9,1,2,3,5,2,1,2,0.246354214436394,0.343666880675044,0.205814913326607,0.204163991561955,1,1568773.00551521,1568773.94726976,2,4,9,TRUE,FALSE,61,0,1,0,0,2
"1269",10,1,1,1,4,1,3,2,0.42590027700831,0.251731301939058,0.291089566020314,0.0312788550323176,2,86355.230091993,86356.648917907,2,4,10,TRUE,FALSE,61,0,0,0,1,0
"1270",11,1,3,4,5,2,3,2,0.246354214436394,0.343666880675044,0.205814913326607,0.204163991561955,2,91769.394956461,91770.903864415,1,3,11,TRUE,FALSE,61,1,0,0,2,1
"1271",12,1,3,3,3,2,1,1,0.2625,0.241785714285714,0.436428571428571,0.0592857142857143,2,524763.937137375,524765.305018097,2,1,12,TRUE,FALSE,61,0,0,1,1,1
"1272",13,1,3,1,4,3,4,1,0.42590027700831,0.251731301939058,0.291089566020314,0.0312788550323176,1,605995.263289257,605996.389677931,2,5,13,TRUE,FALSE,61,0,0,0,1,0
"1273",14,1,1,3,4,3,4,2,0.42590027700831,0.251731301939058,0.291089566020314,0.0312788550323176,2,600300.25125806,600301.492056329,1,5,14,TRUE,FALSE,61,0,1,0,2,0
"1274",15,1,4,6,5,1,3,2,0.246354214436394,0.343666880675044,0.205814913326607,0.204163991561955,1,784193.32459355,784194.743880114,2,6,15,TRUE,FALSE,61,2,2,0,0,2
"1275",16,1,2,1,4,4,1,2,0.42590027700831,0.251731301939058,0.291089566020314,0.0312788550323176,1,790030.250413314,790031.809297194,2,1,16,TRUE,FALSE,61,0,0,0,1,0
"1276",17,1,3,4,3,2,1,2,0.2625,0.241785714285714,0.436428571428571,0.0592857142857143,1,1295177.25165629,1295178.67212501,2,3,17,TRUE,FALSE,61,0,1,2,0,1
"1277",18,1,4,3,2,1,2,1,0.259308707906839,0.115413143450527,0.21376650348613,0.411511645156505,1,1578684.31451601,1578685.97511351,2,3,18,TRUE,FALSE,61,0,2,0,0,1
"1278",19,1,1,4,1,2,4,1,0.104755784061697,0.240268086669115,0.236044803525523,0.418931325743665,1,1631892.74432675,1631893.51634696,1,1,19,TRUE,FALSE,61,1,0,0,2,1
"1279",20,1,4,1,1,4,2,2,0.104755784061697,0.240268086669115,0.236044803525523,0.418931325743665,1,3204037.22897047,3204038.84434422,1,4,20,TRUE,FALSE,61,1,0,0,0,0
"1280",21,1,1,2,1,2,1,2,0.104755784061697,0.240268086669115,0.236044803525523,0.418931325743665,2,3793784.75665417,3793786.33352106,1,6,21,TRUE,FALSE,61,1,0,0,1,0
"1281",22,1,2,1,3,3,4,2,0.2625,0.241785714285714,0.436428571428571,0.0592857142857143,2,3808181.42087593,3808182.40417201,2,2,22,TRUE,FALSE,61,0,0,1,0,0
"1282",1,1,1,3,4,3,2,1,0.42590027700831,0.251731301939058,0.291089566020314,0.0312788550323176,1,430505.259412368,430506.96798609,2,4,1,TRUE,FALSE,62,0,1,0,2,0
"1283",3,1,1,1,4,2,4,2,0.42590027700831,0.251731301939058,0.291089566020314,0.0312788550323176,2,862171.775003319,862173.40287065,2,2,3,TRUE,FALSE,62,0,0,0,1,0
"1284",4,1,1,3,5,3,2,2,0.246354214436394,0.343666880675044,0.205814913326607,0.204163991561955,2,2323055.85225593,2323057.80367523,1,3,4,TRUE,FALSE,62,0,1,0,1,1
"1285",5,1,2,3,1,2,3,1,0.104755784061697,0.240268086669115,0.236044803525523,0.418931325743665,1,2399344.35077521,2399345.93304587,1,1,5,TRUE,FALSE,62,1,0,0,0,2
"1286",6,1,4,2,1,3,1,2,0.104755784061697,0.240268086669115,0.236044803525523,0.418931325743665,2,2403883.11005733,2403884.81800642,2,2,6,TRUE,FALSE,62,1,0,0,0,1
"1287",7,1,2,2,1,4,2,2,0.104755784061697,0.240268086669115,0.236044803525523,0.418931325743665,1,1338666.07700701,1338667.81232455,1,6,7,TRUE,FALSE,62,1,0,0,1,0
"1288",8,1,3,5,5,3,4,1,0.246354214436394,0.343666880675044,0.205814913326607,0.204163991561955,2,1333600.17576351,1333601.08162821,1,6,8,TRUE,FALSE,62,1,1,0,0,3
"1289",9,1,4,3,4,4,3,1,0.42590027700831,0.251731301939058,0.291089566020314,0.0312788550323176,2,1568773.00551521,1568773.94726976,2,3,9,TRUE,FALSE,62,1,1,0,1,0
"1290",10,1,2,2,1,1,2,2,0.104755784061697,0.240268086669115,0.236044803525523,0.418931325743665,1,86355.230091993,86356.648917907,2,1,10,TRUE,FALSE,62,1,0,0,0,1
"1291",11,1,4,5,5,1,2,2,0.246354214436394,0.343666880675044,0.205814913326607,0.204163991561955,1,91769.394956461,91770.903864415,1,4,11,TRUE,FALSE,62,3,1,0,0,1
"1292",12,1,4,1,5,3,2,2,0.246354214436394,0.343666880675044,0.205814913326607,0.204163991561955,1,524763.937137375,524765.305018097,2,3,12,TRUE,FALSE,62,0,0,0,0,1
"1293",13,1,1,1,4,1,2,2,0.42590027700831,0.251731301939058,0.291089566020314,0.0312788550323176,2,605995.263289257,605996.389677931,2,1,13,TRUE,FALSE,62,0,0,0,1,0
"1294",14,1,3,1,5,2,3,1,0.246354214436394,0.343666880675044,0.205814913326607,0.204163991561955,1,600300.25125806,600301.492056329,1,3,14,TRUE,FALSE,62,0,0,0,0,1
"1295",15,1,4,6,4,3,2,2,0.42590027700831,0.251731301939058,0.291089566020314,0.0312788550323176,2,784193.32459355,784194.743880114,2,6,15,TRUE,FALSE,62,3,0,1,1,1
"1296",16,1,3,2,2,1,3,2,0.259308707906839,0.115413143450527,0.21376650348613,0.411511645156505,2,790030.250413314,790031.809297194,2,1,16,TRUE,FALSE,62,0,2,0,0,0
"1297",17,1,4,3,2,1,2,2,0.259308707906839,0.115413143450527,0.21376650348613,0.411511645156505,2,1295177.25165629,1295178.67212501,2,4,17,TRUE,FALSE,62,1,2,0,0,0
"1298",18,1,4,6,2,1,2,1,0.259308707906839,0.115413143450527,0.21376650348613,0.411511645156505,2,1578684.31451601,1578685.97511351,2,3,18,TRUE,FALSE,62,3,3,0,0,0
"1299",19,1,4,1,1,4,1,2,0.104755784061697,0.240268086669115,0.236044803525523,0.418931325743665,1,1631892.74432675,1631893.51634696,1,4,19,TRUE,FALSE,62,1,0,0,0,0
"1300",20,1,3,2,4,4,3,2,0.42590027700831,0.251731301939058,0.291089566020314,0.0312788550323176,1,3204037.22897047,3204038.84434422,1,1,20,TRUE,FALSE,62,0,0,0,1,1
"1301",21,1,3,3,1,2,3,1,0.104755784061697,0.240268086669115,0.236044803525523,0.418931325743665,1,3793784.75665417,3793786.33352106,1,2,21,TRUE,FALSE,62,3,0,0,0,0
"1302",22,1,3,3,1,3,2,2,0.104755784061697,0.240268086669115,0.236044803525523,0.418931325743665,1,3808181.42087593,3808182.40417201,2,1,22,TRUE,FALSE,62,1,0,0,1,1
"1303",1,1,4,5,5,2,1,2,0.246354214436394,0.343666880675044,0.205814913326607,0.204163991561955,2,430505.259412368,430506.96798609,2,3,1,TRUE,FALSE,63,1,1,0,0,3
"1304",3,1,4,2,1,3,4,2,0.104755784061697,0.240268086669115,0.236044803525523,0.418931325743665,1,862171.775003319,862173.40287065,2,1,3,TRUE,FALSE,63,2,0,0,0,0
"1305",4,1,1,1,5,3,1,1,0.246354214436394,0.343666880675044,0.205814913326607,0.204163991561955,2,2323055.85225593,2323057.80367523,1,3,4,TRUE,FALSE,63,0,0,0,0,1
"1306",5,1,2,1,1,2,1,1,0.104755784061697,0.240268086669115,0.236044803525523,0.418931325743665,2,2399344.35077521,2399345.93304587,1,3,5,TRUE,FALSE,63,1,0,0,0,0
"1307",6,1,2,1,2,3,2,2,0.259308707906839,0.115413143450527,0.21376650348613,0.411511645156505,1,2403883.11005733,2403884.81800642,2,2,6,TRUE,FALSE,63,0,1,0,0,0
